DateTime,Open,High,Low,Close,Volume_(BTC)
2014-07-09,623.98,626.88,618.71,621.97,2303.75559449
2014-07-10,621.96,623.93,607.9,616.87,6335.71200097
2014-07-11,616.87,635.0,613.46,635.0,6094.53367548
2014-07-12,634.99,642.57,628.7,638.1,3794.25754759
2014-07-13,637.9,638.73,626.09,630.88,4158.79112509
2014-07-14,630.88,632.0,616.84,621.17,3827.4245259
2014-07-15,621.15,626.25,616.09,622.9,3535.74807055
2014-07-16,622.9,625.0,610.01,616.86,5348.93295307
2014-07-17,617.39,629.0,610.0,622.2,4902.142579
2014-07-18,626.3,632.96,618.46,632.6,5026.34015101
2014-07-19,632.59,632.6,625.0,628.63,1923.59164607
2014-07-20,630.0,630.0,620.0,627.0,1467.59140174
2014-07-21,626.98,628.0,615.0,622.73,3959.6554446
2014-07-22,622.63,624.99,618.26,618.26,3364.10445806
2014-07-23,619.99,623.0,615.51,621.0,4040.73704089
2014-07-24,620.95,621.99,591.12,601.66,10241.00858618
2014-07-25,603.96,609.65,592.97,602.93,4843.77880284
2014-07-26,602.93,603.0,590.0,596.23,3607.97621754
2014-07-27,596.23,602.83,589.0,590.3,3792.78527365
2014-07-28,592.61,596.0,570.5,586.53,10539.93211413
2014-07-29,589.88,591.95,578.0,585.95,4084.10767328
2014-07-30,585.93,586.0,557.12,563.84,10498.74204272
2014-07-31,563.83,590.0,555.9,582.04,9383.41349936
2014-08-01,583.54,607.2,581.77,598.2,11939.594921419999
2014-08-02,597.84,599.09,584.95,589.59,3529.71854524
2014-08-03,589.6,591.0,578.21,588.91,2802.92118247
2014-08-04,588.96,595.7,581.8,588.5,5259.62783511
2014-08-05,588.5,589.0,578.25,581.76,6905.3529219
2014-08-06,581.75,586.36,576.44,581.16,7580.22972012
2014-08-07,581.16,591.9,579.0,585.84,4436.02538924
2014-08-08,585.84,595.0,584.0,588.02,4367.06223673
2014-08-09,588.99,591.35,585.21,587.97,1626.62584577
2014-08-10,589.82,597.0,586.0,590.96,3211.0914193900003
2014-08-11,590.98,590.99,571.0,573.98,6086.6029139699995
2014-08-12,574.55,574.59,561.9,566.69,6463.80393643
2014-08-13,569.39,572.0,524.55,548.81,25509.09742983
2014-08-14,549.85,551.86,497.0,507.99,25826.72212001
2014-08-15,507.99,521.79,481.55,500.25,16594.58663564
2014-08-16,502.48,529.8,485.0,521.97,12657.92306735
2014-08-17,523.47,524.8,485.39,496.86,10314.49245533
2014-08-18,498.0,510.0,442.0,475.22,28851.03396158
2014-08-19,474.74,493.98,453.01,491.98,17807.05682966
2014-08-20,491.98,527.01,466.0,516.39,19220.07652475
2014-08-21,516.39,534.14,510.0,519.28,14187.29751608
2014-08-22,519.29,528.0,500.01,514.65,15393.04567173
2014-08-23,514.65,514.69,487.0,497.0,8432.27651656
2014-08-24,496.96,515.95,495.02,507.85,5765.3573197
2014-08-25,507.84,508.46,496.79,503.82,5773.91627729
2014-08-26,503.74,516.0,502.27,512.18,6716.16026767
2014-08-27,514.4,523.09,510.0,511.87,7791.96468822
2014-08-28,511.87,514.98,505.93,506.0,7119.02351699
2014-08-29,506.94,514.98,501.25,509.3,7246.60661668
2014-08-30,509.3,509.42,498.13,500.85,4403.4022574499995
2014-08-31,501.49,504.75,473.33,479.04,11289.83523732
2014-09-01,479.01,490.0,472.01,474.54,9091.87194074
2014-09-02,475.89,484.61,470.42,474.5,7333.51314038
2014-09-03,474.5,477.99,471.0,474.89,4742.88446091
2014-09-04,474.86,497.0,471.04,487.43,10793.6031862
2014-09-05,489.61,489.96,473.03,477.65,5212.43495157
2014-09-06,477.65,485.0,477.16,479.78,2770.79627418
2014-09-07,479.99,483.0,474.95,475.43,2858.65175279
2014-09-08,477.4,478.39,456.3,468.33,14567.96157899
2014-09-09,468.32,476.4,459.18,473.2,9121.83125762
2014-09-10,473.34,492.0,473.32,476.57,11509.59447324
2014-09-11,477.78,480.0,465.0,475.9,7936.72859426
2014-09-12,477.43,478.0,462.0,474.62,6097.71157068
2014-09-13,473.08,480.13,467.43,477.98,5828.26364902
2014-09-14,477.99,481.58,473.59,475.49,3884.67652657
2014-09-15,475.47,479.62,467.76,469.47,6221.85047546
2014-09-16,469.47,473.69,462.0,462.02,5948.7590007
2014-09-17,463.48,465.57,443.57,452.09,12477.77437895
2014-09-18,452.99,452.99,407.94,425.0,22063.88469167
2014-09-19,426.62,429.0,378.78,395.86,29732.72036196
2014-09-20,395.86,431.11,390.0,408.76,19916.52493458
2014-09-21,410.92,413.53,390.0,399.55,14182.71565193
2014-09-22,400.77,409.38,396.26,400.07,10803.01757962
2014-09-23,399.77,452.67,393.6,438.97,26999.29385
2014-09-24,440.85,441.78,418.83,423.68,14141.19892519
2014-09-25,423.57,423.9,400.0,408.76,15016.86905397
2014-09-26,410.0,414.35,396.53,403.57,9921.11699487
2014-09-27,405.08,408.99,396.57,401.77,5472.59979258
2014-09-28,399.16,403.99,368.9,375.35,16139.76492826
2014-09-29,375.35,386.03,365.2,374.2,20026.50713044
2014-09-30,374.17,397.75,371.8,391.09,14289.95929519
2014-10-01,389.56,393.79,377.01,384.86,13037.59844952
2014-10-02,384.85,385.82,372.0,374.68,10414.19712297
2014-10-03,376.29,378.11,353.75,358.74,20408.97505396
2014-10-04,358.71,365.07,322.04,326.21,28981.80406599
2014-10-05,326.24,339.43,275.0,323.52,61726.37160869
2014-10-06,322.82,347.0,295.89,328.59,69537.66216759
2014-10-07,328.56,336.99,312.37,334.8,22961.89001301
2014-10-08,334.8,359.0,326.93,355.73,28614.8310651
2014-10-09,355.73,395.55,349.0,364.01,47817.25004766
2014-10-10,364.01,380.08,351.1,360.89,20543.27563738
2014-10-11,360.85,368.06,352.1,362.0,9973.2687058
2014-10-12,362.77,383.6,354.71,378.11,14250.47171147
2014-10-13,378.48,405.0,368.07,392.6,26083.74635605
2014-10-14,392.99,417.99,390.48,403.38,24822.16245713
2014-10-15,402.01,404.32,385.92,394.52,19147.69042041
2014-10-16,394.52,399.0,370.1,383.95,22776.51542084
2014-10-17,384.19,386.0,370.96,383.65,10507.82628734
2014-10-18,383.2,397.29,377.0,390.58,7074.8254279
2014-10-19,390.59,394.25,385.0,387.53,3242.37367978
2014-10-20,389.06,390.65,376.2,381.21,12081.79942479
2014-10-21,381.0,393.55,378.98,385.81,7953.32305008
2014-10-22,385.79,388.87,380.0,382.04,8315.65019597
2014-10-23,382.05,384.55,352.4,357.18,21058.44056536
2014-10-24,356.81,363.71,344.34,358.86,15639.50451717
2014-10-25,358.78,359.1,341.22,348.69,11095.79913905
2014-10-26,348.69,363.0,344.5,355.18,7916.85437019
2014-10-27,355.19,358.65,349.21,350.0,9540.67167766
2014-10-28,351.03,359.5,350.09,356.96,7003.9364508
2014-10-29,355.71,355.99,333.33,335.7,13256.25448124
2014-10-30,336.37,352.83,332.99,346.14,14119.76518683
2014-10-31,346.14,347.96,335.5,337.99,7525.7572452800005
2014-11-01,337.99,339.47,316.61,324.7,14970.5578556
2014-11-02,324.55,329.0,318.24,324.36,8335.41686154
2014-11-03,324.23,333.99,322.74,325.5,11276.27248027
2014-11-04,326.45,332.9,320.0,330.22,13703.07796895
2014-11-05,329.96,344.17,328.8,338.38,15373.39989187
2014-11-06,338.37,353.1,336.27,349.99,14288.79665307
2014-11-07,349.99,352.15,340.4,342.16,7243.12542476
2014-11-08,342.16,347.75,340.6,345.39,3771.0324892
2014-11-09,346.19,366.35,343.4,364.77,10537.15947888
2014-11-10,365.37,377.77,357.3,366.43,19273.07459974
2014-11-11,366.43,371.52,360.28,370.65,7702.42181852
2014-11-12,370.09,434.8,369.85,426.63,44040.4020956
2014-11-13,426.64,453.92,381.55,420.93,49884.51198201
2014-11-14,417.85,420.3,382.95,399.98,21657.71043489
2014-11-15,399.97,407.22,369.0,376.99,14428.769070960001
2014-11-16,376.97,395.0,375.0,389.86,9680.49225548
2014-11-17,389.86,415.0,375.0,387.69,24309.43918879
2014-11-18,388.72,394.64,371.0,374.88,15205.2559529
2014-11-19,374.87,386.39,371.7,379.03,8984.9812234
2014-11-20,379.04,381.8,351.8,356.47,16380.89470034
2014-11-21,356.47,358.49,342.05,351.2,15248.88656337
2014-11-22,351.19,365.93,350.7,353.12,6705.69768625
2014-11-23,354.29,373.5,353.01,367.17,7971.8468309
2014-11-24,367.17,389.99,366.67,375.99,19079.67673317
2014-11-25,375.99,395.11,374.31,377.37,16156.69521149
2014-11-26,377.05,379.22,363.38,368.5,13021.29404586
2014-11-27,368.5,375.33,366.37,369.98,6218.38973362
2014-11-28,369.98,381.34,358.0,376.86,13791.86724228
2014-11-29,376.0,386.6,372.25,375.49,7252.09196527
2014-11-30,375.48,381.99,373.32,377.01,3085.29878738
2014-12-01,376.09,382.31,373.03,376.53,6937.82496739
2014-12-02,376.53,382.86,375.23,379.52,6550.77898256
2014-12-03,379.52,383.0,374.01,375.33,8457.23114708
2014-12-04,376.61,378.99,360.0,369.16,12332.873307150001
2014-12-05,369.89,377.89,365.61,376.0,8600.51463149
2014-12-06,376.0,376.99,371.31,374.38,2386.1287834
2014-12-07,375.05,377.5,373.16,377.26,2490.66834657
2014-12-08,376.03,377.26,359.01,361.3,12336.7292673
2014-12-09,362.74,364.59,343.97,352.03,19034.12180691
2014-12-10,352.02,353.74,345.0,345.21,6964.18847778
2014-12-11,345.22,364.43,339.8,348.9,16159.74714639
2014-12-12,348.88,358.59,348.0,352.24,8079.63021756
2014-12-13,353.33,354.41,347.03,351.67,3845.24282719
2014-12-14,351.67,359.3,347.44,356.52,6538.8930965
2014-12-15,357.3,357.3,346.21,349.0,8092.84138056
2014-12-16,348.85,349.35,327.34,329.05,18183.37192451
2014-12-17,329.05,335.99,315.23,322.0,22891.99364165
2014-12-18,321.96,325.61,304.99,312.67,21603.61278539
2014-12-19,312.65,320.0,307.11,318.33,15995.61891376
2014-12-20,318.58,333.0,316.52,331.79,11378.8885085
2014-12-21,331.77,332.31,318.78,320.01,6358.0824846000005
2014-12-22,320.88,333.99,319.9,331.56,11812.76642621
2014-12-23,332.52,338.99,327.49,336.92,7679.77400906
2014-12-24,336.9,336.9,320.92,323.06,5884.87599768
2014-12-25,323.03,323.72,316.63,319.86,3888.24814964
2014-12-26,319.85,332.0,316.64,328.27,6406.26442873
2014-12-27,329.31,329.31,311.63,316.47,8687.53555717
2014-12-28,316.48,319.56,311.22,317.64,4121.07585359
2014-12-29,317.64,320.14,310.26,313.01,6929.62620397
2014-12-30,313.36,316.77,310.0,311.07,8885.65978227
2014-12-31,311.1,321.0,310.69,321.0,6338.20111979
2015-01-01,321.0,321.0,312.6,313.81,3087.43655395
2015-01-02,313.82,317.01,311.96,315.42,3468.28137523
2015-01-03,315.42,316.58,280.0,282.0,21752.71914628
2015-01-04,280.0,289.39,255.0,264.0,41441.27855287
2015-01-05,264.55,280.0,264.07,276.8,9528.27100203
2015-01-09,272.45,305.0,272.45,293.97,9914.2495943
2015-01-10,293.89,295.0,271.03,275.59,29448.777845200002
2015-01-11,275.6,280.94,262.08,266.39,12758.94904418
2015-01-12,266.34,272.43,263.54,267.42,10478.25021362
2015-01-13,267.1,268.15,216.0,227.0,60556.16271659
2015-01-14,227.01,230.89,152.4,171.41,124188.88508272001
2015-01-15,172.0,233.9,168.5,210.98,83488.41618529
2015-01-16,210.69,223.15,198.04,208.03,34723.34835255
2015-01-17,208.02,212.84,192.17,199.69,19121.88947944
2015-01-18,199.69,222.0,195.02,211.85,18205.18036191
2015-01-19,211.8,220.94,207.7,216.34,13037.39910945
2015-01-20,216.01,216.81,201.98,210.65,14129.24018574
2015-01-21,211.94,228.9,205.0,227.16,23160.65691076
2015-01-22,227.75,239.0,226.01,234.08,25405.3296132
2015-01-23,234.08,240.0,225.55,233.64,15268.26848623
2015-01-24,233.42,249.99,230.03,249.19,13793.77647935
2015-01-25,249.33,257.0,241.33,255.31,28760.928427849998
2015-01-26,254.67,309.9,254.67,274.8,55829.61359421
2015-01-27,274.76,278.51,243.1,263.98,21159.82627628
2015-01-28,263.97,266.45,225.91,236.07,28092.33473267
2015-01-29,236.07,242.18,220.0,235.79,26012.16941088
2015-01-30,235.12,244.98,225.52,228.98,20614.83694356
2015-01-31,228.96,234.8,215.75,216.9,19208.27905286
2015-02-01,218.04,233.0,208.48,226.93,18408.25262142
2015-02-02,226.93,241.98,221.79,238.47,15612.79489965
2015-02-03,238.38,244.39,223.79,227.99,17499.53324051
2015-02-04,227.94,231.0,220.02,227.0,14983.46398269
2015-02-05,226.93,229.0,210.43,216.81,12982.78595784
2015-02-06,216.46,225.86,210.59,223.37,10951.78709403
2015-02-07,223.44,231.14,221.77,228.3,9663.67430958
2015-02-08,228.78,232.89,217.28,223.88,13775.0094947
2015-02-09,223.92,225.99,215.0,220.9,19473.95664749
2015-02-10,220.91,222.0,215.0,220.42,6882.64684416
2015-02-11,220.42,223.43,217.99,219.55,10676.29307652
2015-02-12,219.57,223.09,218.01,223.0,6964.60636718
2015-02-13,223.02,242.35,221.37,237.0,21412.45902435
2015-02-14,237.0,259.31,236.9,256.99,19824.7530547
2015-02-15,256.81,267.92,227.75,235.63,29173.27099242
2015-02-16,235.61,241.23,229.2,234.7,12394.82940626
2015-02-17,234.69,248.78,232.01,244.7,13121.54112887
2015-02-18,244.6,247.0,232.01,237.37,12821.91161906
2015-02-19,237.37,245.01,235.59,240.59,8704.33972786
2015-02-20,240.61,249.32,239.41,245.48,9342.68925514
2015-02-21,245.0,247.8,244.0,245.41,2982.21200485
2015-02-22,245.84,247.42,232.48,236.5,7751.74971592
2015-02-23,236.46,241.0,232.05,239.65,6327.72647507
2015-02-24,239.63,240.97,236.07,239.55,5144.11355689
2015-02-25,239.53,240.98,236.0,237.97,3810.53504108
2015-02-26,237.99,238.55,234.01,236.84,5492.00801445
2015-02-27,236.83,256.15,236.16,252.78,22012.00337072
2015-02-28,252.29,254.56,245.2,253.47,5626.62832387
2015-03-01,253.45,260.25,245.0,258.34,9678.17855999
2015-03-02,257.95,277.0,255.61,274.93,18015.2597941
2015-03-03,275.95,284.95,265.89,281.0,20977.32087667
2015-03-04,281.03,283.88,264.94,270.78,14313.16689305
2015-03-05,270.72,280.5,262.2,273.09,11428.33845657
2015-03-06,273.46,276.46,269.0,272.68,6853.2799154799995
2015-03-07,272.61,279.48,270.0,276.71,5716.65477613
2015-03-08,276.71,277.57,271.12,275.0,4430.69079482
2015-03-09,275.0,289.0,274.17,287.12,11996.31878526
2015-03-10,287.12,296.8,283.96,290.0,13129.06090198
2015-03-11,290.0,296.79,285.83,296.54,6737.50300267
2015-03-12,296.29,297.95,289.0,295.31,7880.67396576
2015-03-13,295.66,295.66,282.99,283.25,9610.54940209
2015-03-14,283.25,287.69,280.46,282.01,5375.79972728
2015-03-15,282.36,287.75,281.42,286.75,2430.04567943
2015-03-16,286.79,294.26,285.78,289.27,6499.91827306
2015-03-17,289.27,292.99,281.9,282.8,6447.41955337
2015-03-18,282.8,284.0,249.02,256.45,21654.68207136
2015-03-19,256.59,265.95,249.0,261.81,15017.74171871
2015-03-20,261.97,265.27,257.0,261.96,5678.38004156
2015-03-21,261.92,262.49,256.25,260.0,4623.89487205
2015-03-22,260.0,272.0,259.24,267.74,5976.83852547
2015-03-23,268.28,270.07,259.5,265.94,8658.47290416
2015-03-24,265.98,266.52,241.84,245.0,19052.7297078
2015-03-25,245.29,250.0,236.4,246.94,12881.632767
2015-03-26,246.99,253.75,244.91,249.23,8385.93723302
2015-03-27,249.23,250.52,245.12,247.94,6089.84638076
2015-03-28,247.93,253.83,247.25,252.87,5685.6395593
2015-03-29,252.91,252.96,239.96,242.0,6690.22838851
2015-03-30,242.41,248.86,236.52,247.95,7951.74713786
2015-03-31,247.95,248.59,238.55,244.24,8114.08955665
2015-04-01,243.93,246.83,239.32,246.69,6226.01646439
2015-04-02,246.68,256.96,244.52,253.28,9806.82220308
2015-04-03,253.22,256.67,251.23,254.19,5048.57737559
2015-04-04,254.19,255.85,250.76,253.7,2769.28165782
2015-04-05,253.6,261.0,251.65,260.54,5759.36016001
2015-04-06,260.57,262.98,254.0,255.58,5960.67763299
2015-04-07,255.54,256.62,251.5,253.72,6010.26758151
2015-04-08,253.71,254.96,243.06,244.58,11663.65615515
2015-04-09,244.84,246.3,238.47,243.43,7943.71054055
2015-04-10,243.75,243.94,231.0,235.99,11549.630656540001
2015-04-11,235.99,239.42,233.0,236.15,4108.50400057
2015-04-12,236.09,237.5,233.42,236.5,3173.32765095
2015-04-13,236.42,236.9,219.64,223.15,13924.22670564
2015-04-14,222.97,224.79,210.0,215.8,18582.18957528
2015-04-15,215.78,222.88,214.05,222.88,9949.32442139
2015-04-16,222.83,229.67,222.44,227.5,10834.87328684
2015-04-17,227.36,228.29,220.0,222.6,7928.39539992
2015-04-18,222.6,224.72,220.32,223.4,4620.31557899
2015-04-19,223.35,227.35,221.91,222.54,5901.49567575
2015-04-20,222.54,226.51,221.43,224.3,5966.8612393
2015-04-21,224.3,236.0,223.91,235.74,9923.67825035
2015-04-22,235.71,238.64,229.1,233.45,10710.5002402
2015-04-23,233.25,236.22,232.01,235.98,8352.85732174
2015-04-24,235.61,236.0,228.0,230.24,8543.66710734
2015-04-25,231.04,232.29,225.7,226.12,5286.09859352
2015-04-26,226.12,227.26,214.98,219.52,11238.3562881
2015-04-27,219.52,229.93,217.52,227.23,13816.49148053
2015-04-28,227.17,227.56,221.45,225.16,9345.78320741
2015-04-29,225.18,226.99,221.81,225.48,8668.36064954
2015-04-30,225.5,240.0,224.6,236.2,12490.20235984
2015-05-01,236.47,239.23,230.51,231.0,6687.12335919
2015-05-02,231.05,234.9,229.87,233.83,4350.05906771
2015-05-03,233.83,242.25,232.31,239.0,4407.81416718
2015-05-04,239.73,242.2,236.07,238.34,7504.68875392
2015-05-05,238.22,238.78,229.66,235.12,8621.54731858
2015-05-06,235.18,235.94,227.01,228.49,8623.82721204
2015-05-07,228.34,240.0,227.35,236.87,11062.64912012
2015-05-08,236.92,246.57,235.29,243.2,9486.75496765
2015-05-09,243.22,247.01,238.62,241.96,5499.60615915
2015-05-10,241.83,244.99,238.02,239.13,3520.24220877
2015-05-11,239.13,244.51,237.99,241.3,9690.63948632
2015-05-12,241.3,242.0,237.54,241.03,8418.71568249
2015-05-13,241.03,244.14,235.06,235.97,9332.46630536
2015-05-14,235.97,239.7,232.22,237.13,7530.5008083
2015-05-15,237.12,239.28,235.12,237.37,4536.92896144
2015-05-16,237.39,237.4,234.0,235.66,3116.78947332
2015-05-17,235.43,237.0,234.15,235.97,2645.16140795
2015-05-18,235.69,236.94,231.44,232.87,7443.21982028
2015-05-19,233.03,234.24,230.86,231.4,5568.27679815
2015-05-20,231.4,234.86,231.0,234.43,7823.35662916
2015-05-21,234.4,236.52,233.75,235.0,4609.28122677
2015-05-22,235.0,240.9,232.92,238.99,10451.79948446
2015-05-23,238.8,240.67,237.4,237.76,3216.27981892
2015-05-24,237.87,241.64,237.66,239.22,2921.54797112
2015-05-25,239.69,240.1,233.1,235.59,5625.08705698
2015-05-26,235.72,237.96,234.0,235.71,8590.07576695
2015-05-27,235.71,237.35,234.0,235.17,8572.873488539999
2015-05-28,235.32,236.8,234.87,236.46,5005.98078357
2015-05-29,236.46,236.52,234.0,236.03,6165.89141257
2015-05-30,236.03,236.03,231.0,232.11,4245.9444681800005
2015-05-31,232.11,232.51,228.0,228.91,4372.2083097
2015-06-01,228.91,231.2,220.65,223.51,12184.9625438
2015-06-02,223.5,226.38,221.34,225.18,7744.87861592
2015-06-03,225.17,226.99,222.57,224.27,5815.57316073
2015-06-04,224.8,225.98,222.0,222.99,4822.40910993
2015-06-05,222.99,225.9,219.03,224.4,8396.71286165
2015-06-06,224.4,225.26,223.07,224.99,2772.3311628
2015-06-07,224.95,225.48,221.86,222.7,3324.38263427
2015-06-08,222.65,229.4,222.31,228.17,8986.86692341
2015-06-09,228.05,230.79,226.67,228.7,9129.707887139999
2015-06-10,228.7,229.75,226.83,227.8,6284.74068336
2015-06-11,227.88,229.57,227.25,229.03,4727.31485975
2015-06-12,229.14,230.7,228.29,229.4,5887.14828702
2015-06-13,229.3,232.04,228.06,231.64,4009.80463805
2015-06-14,231.64,234.0,230.94,232.09,3586.28113849
2015-06-15,232.08,237.09,231.55,235.92,10505.58465516
2015-06-16,236.0,252.05,234.35,250.09,17954.59381244
2015-06-17,250.02,257.39,243.2,247.76,16951.14131427
2015-06-18,247.76,251.58,240.0,248.4,11145.12980575
2015-06-19,248.45,249.93,242.14,243.7,6783.0749926299995
2015-06-20,243.75,245.56,239.93,244.76,4434.68706015
2015-06-21,244.65,245.0,241.06,243.64,1946.29303002
2015-06-22,243.6,247.99,242.64,246.0,5149.76385851
2015-06-23,245.99,247.25,242.14,243.74,4953.90339619
2015-06-24,243.85,243.99,238.2,240.19,6723.31332443
2015-06-25,240.19,242.9,239.18,241.98,5002.93130218
2015-06-26,242.08,243.44,240.0,242.98,5271.85106551
2015-06-27,242.98,252.0,242.36,251.21,7101.10270435
2015-06-28,251.28,251.28,247.04,248.62,6104.31220293
2015-06-29,248.63,256.94,248.3,256.04,15393.104327
2015-06-30,256.04,268.0,255.0,262.5,19902.44384422
2015-07-01,262.58,265.25,253.81,257.62,13395.15343898
2015-07-02,257.62,260.77,253.19,254.54,9826.99478118
2015-07-03,254.49,256.44,252.4,255.92,9153.85256545
2015-07-04,256.06,261.28,254.05,260.2,7909.85672863
2015-07-05,260.16,274.74,258.75,271.5,21362.61364984
2015-07-06,271.39,278.54,267.13,268.51,20027.86146803
2015-07-07,268.53,271.69,264.01,265.51,13755.62997586
2015-07-08,265.67,273.24,263.01,270.63,16042.26828995
2015-07-09,270.41,271.98,265.92,268.92,13906.64445122
2015-07-10,268.98,294.71,268.63,285.23,29151.3133528
2015-07-11,284.63,298.05,283.88,291.64,11693.22435391
2015-07-12,291.65,317.99,291.65,310.55,22497.46770682
2015-07-13,310.55,310.73,281.0,292.68,29775.97907189
2015-07-14,292.54,297.13,286.02,287.55,10361.07958336
2015-07-15,287.49,293.7,284.29,285.67,9798.37507573
2015-07-16,285.67,292.4,274.92,277.89,21103.34158641
2015-07-17,277.74,280.73,272.31,279.43,11477.05542457
2015-07-18,279.15,283.0,276.73,276.79,9362.07781804
2015-07-19,276.74,278.1,275.01,275.47,5289.04082007
2015-07-20,275.08,279.35,274.62,278.96,8818.52863456
2015-07-21,278.95,281.07,276.28,276.76,9000.55491406
2015-07-22,276.49,277.97,275.0,277.68,8318.46305673
2015-07-23,277.5,278.55,275.79,276.61,6439.61293326
2015-07-24,276.61,290.53,275.9,289.01,15854.09655813
2015-07-25,289.0,292.0,286.5,288.78,7545.88543693
2015-07-26,288.97,294.0,287.41,293.19,5298.46650719
2015-07-27,292.85,297.44,286.43,294.29,14650.73287048
2015-07-28,294.03,297.0,292.19,294.01,8799.04307675
2015-07-29,294.01,294.57,287.27,289.85,10236.16252198
2015-07-30,289.85,290.08,284.53,288.01,8108.62119163
2015-07-31,288.29,289.0,281.8,284.33,7902.76753725
2015-08-01,284.69,285.16,276.66,280.19,7104.06661942
2015-08-02,280.19,282.9,276.57,282.32,4530.17731374
2015-08-03,282.53,285.8,279.52,280.43,6310.6073655
2015-08-04,280.43,285.88,280.43,285.0,6206.11834372
2015-08-05,284.91,285.86,280.63,281.13,6549.54626379
2015-08-06,281.13,281.65,276.6,277.48,7123.8125234
2015-08-07,277.48,280.43,274.19,279.63,8664.80904921
2015-08-08,279.94,279.97,260.41,262.19,10269.86845712
2015-08-09,262.19,268.95,261.01,265.05,8870.57957844
2015-08-10,265.05,266.79,261.6,264.33,9697.41976405
2015-08-11,264.11,271.5,264.07,271.15,8394.1157499
2015-08-12,271.15,271.16,265.71,267.73,9520.31458102
2015-08-13,267.53,267.88,262.32,264.48,10710.97419941
2015-08-14,264.74,266.99,262.0,265.4,8012.6030534
2015-08-15,265.57,266.5,260.45,261.46,5485.63052139
2015-08-16,261.46,262.2,254.01,256.11,9633.275768040001
2015-08-17,256.11,259.12,254.63,256.47,8655.18980482
2015-08-18,256.66,256.99,221.11,224.8,16141.82038254
2015-08-19,224.0,237.66,222.01,226.92,24295.07255509
2015-08-20,226.4,236.66,226.4,235.54,15812.3347442
2015-08-21,235.15,236.66,231.77,233.49,10296.31750333
2015-08-22,233.5,235.2,223.01,231.0,15856.24555021
2015-08-23,231.0,234.03,225.85,228.89,12842.46669119
2015-08-24,228.35,228.99,207.73,209.72,37523.08338374
2015-08-25,209.76,228.04,198.12,222.38,42308.00562946
2015-08-26,222.38,231.09,219.77,225.8,24007.59520406
2015-08-27,225.8,228.89,223.17,225.09,14366.26383499
2015-08-28,225.09,235.93,220.29,231.65,22900.18694453
2015-08-29,231.76,233.9,226.67,230.54,15490.55919136
2015-08-30,230.41,232.75,225.04,229.0,15486.35994462
2015-08-31,229.04,232.49,224.39,229.86,15803.51885514
2015-09-01,230.25,231.67,226.17,227.96,23925.1868464
2015-09-02,227.97,230.77,226.0,229.18,21470.76882887
2015-09-03,228.95,229.96,226.5,227.28,19739.62910007
2015-09-04,227.24,231.4,226.33,230.52,20870.0161942
2015-09-05,230.72,237.22,229.23,235.6,20103.04009089
2015-09-06,235.39,244.2,235.02,240.28,25758.89182891
2015-09-07,240.28,242.91,238.44,240.19,23152.03156204
2015-09-08,240.07,246.24,239.98,244.21,24023.87906083
2015-09-09,244.04,244.22,237.01,238.35,23251.86554434
2015-09-10,238.35,241.65,234.78,238.66,20694.91915142
2015-09-11,238.57,240.94,237.5,240.0,13805.17684681
2015-09-12,239.92,240.0,233.02,234.79,17449.11859951
2015-09-13,234.79,236.09,228.0,229.66,19655.12043997
2015-09-14,229.66,232.92,223.99,229.71,16674.85661508
2015-09-15,229.84,231.21,226.5,230.03,17298.61216806
2015-09-16,229.99,230.5,223.0,228.34,18169.46229081
2015-09-17,228.34,235.0,227.0,232.17,14645.73629444
2015-09-18,232.2,234.4,230.83,233.12,19458.90494591
2015-09-19,233.24,233.76,229.89,230.0,11230.75792442
2015-09-20,230.0,231.7,229.0,230.16,13401.14495283
2015-09-21,230.1,230.15,225.0,226.15,14081.30710162
2015-09-22,226.15,231.96,223.12,230.42,19332.87961688
2015-09-23,230.08,231.5,228.0,229.42,13586.08736522
2015-09-24,229.42,235.52,228.89,233.86,24202.73635768
2015-09-25,233.88,237.25,232.56,235.22,22555.44540032
2015-09-26,235.14,235.67,233.0,233.81,15109.42410853
2015-09-27,233.81,234.61,231.16,232.41,17506.44940939
2015-09-28,232.4,239.68,231.69,239.14,17566.82643528
2015-09-29,239.14,240.56,235.09,236.94,19877.454879419998
2015-09-30,236.78,238.27,234.67,236.2,20934.84649353
2015-10-01,235.87,239.44,235.01,237.15,20341.00819203
2015-10-02,238.0,239.06,235.0,237.77,16908.0346728
2015-10-03,237.77,239.86,236.3,238.95,17825.61763796
2015-10-04,239.06,239.98,237.62,238.6,15015.06671892
2015-10-05,238.6,240.85,236.1,240.84,20316.50364912
2015-10-06,240.85,248.19,239.52,246.57,26684.24752551
2015-10-07,246.79,247.65,242.3,243.2,23768.19691198
2015-10-08,243.47,244.76,242.06,242.9,13983.75205653
2015-10-09,243.29,244.95,242.16,244.48,14099.91553839
2015-10-10,244.49,246.43,243.0,245.71,17313.14235341
2015-10-11,245.71,248.5,244.53,248.05,19140.3554108
2015-10-12,248.05,248.47,245.01,245.81,10671.70376409
2015-10-13,245.81,250.89,242.82,249.73,25901.60284773
2015-10-14,249.97,255.93,248.06,252.47,26942.8709963
2015-10-15,252.47,256.5,250.3,254.49,22037.62801049
2015-10-16,254.49,267.0,253.69,263.09,34816.74109381
2015-10-17,263.09,273.0,260.8,270.07,25328.14897726
2015-10-18,270.04,271.17,260.0,261.05,10003.12667189
2015-10-19,260.99,266.01,259.82,263.66,16704.69881339
